gvkey,firm_name,patent_count,candidate_rank,candidate_cik,candidate_ticker,candidate_sec_name,candidate_exchange,candidate_method,candidate_score,ticker_hint
006063,INTBASICECONOMY,43,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
127234,CELERA,43,1,0001997350,ARX,Accelerant Holdings,NYSE,fuzzy_name,0.9,
127234,CELERA,43,2,0001888447,EE,"Excelerate Energy, Inc.",NYSE,fuzzy_name,0.9,
127234,CELERA,43,3,0001138586,XCRT,"Xcelerate, Inc.",OTC,fuzzy_name,0.9,
005986,INSTRON,43,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
005986,INSTRON,43,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
184077,MRIINTERVENTIONS,42,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
184077,MRIINTERVENTIONS,42,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
282608,CELLECTIS,42,1,0001627281,CLLS,Cellectis S.A.,Nasdaq,fuzzy_name,0.95,
020129,MATERIALISE,42,1,0001091223,MTLS,MATERIALISE NV,Nasdaq,exact_normalized_name,1.0,
189491,XYLEM,42,1,0001524472,XYL,Xylem Inc.,NYSE,exact_normalized_name,1.0,
028266,OPTI,42,1,0001000230,OCC,OPTICAL CABLE CORP,Nasdaq,fuzzy_name,0.9,
028266,OPTI,42,2,0002027329,OPTH,Optimi Health Corp.,,fuzzy_name,0.9,
028266,OPTI,42,3,0001448431,OPRX,OptimizeRx Corp,Nasdaq,fuzzy_name,0.9,
028266,OPTI,42,4,0001702780,OPTU,"Optimum Communications, Inc.",NYSE,fuzzy_name,0.9,
028266,OPTI,42,5,0001288855,OPHC,"OptimumBank Holdings, Inc.",NYSE,fuzzy_name,0.9,
132502,PALMONE,42,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
007415,MILTONROY,42,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
005519,HASTINGSMFG,42,1,0002004385,FGO,FG Holdings Ltd,,fuzzy_name,0.9,
029864,DOMINIONHOMES,42,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
029864,DOMINIONHOMES,42,2,0001736541,NIO,NIO Inc.,NYSE,fuzzy_name,0.9,
029864,DOMINIONHOMES,42,3,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
037460,AIRBNB,42,1,0001559720,ABNB,"Airbnb, Inc.",Nasdaq,exact_normalized_name,1.0,
164296,DISCOVERY,42,1,0001572236,ELDCF,Electrum Discovery Corp.,OTC,fuzzy_name,0.9,
164296,DISCOVERY,42,2,0001785476,TBXXF,King Copper Discovery Corp.,OTC,fuzzy_name,0.9,
164296,DISCOVERY,42,3,0001437107,WBD,"Warner Bros. Discovery, Inc.",Nasdaq,fuzzy_name,0.9,
022991,ULTRAPAC,41,1,0001841666,APA,APA Corp,Nasdaq,fuzzy_name,0.9,
022991,ULTRAPAC,41,2,0001094972,UGP,ULTRAPAR HOLDINGS INC,NYSE,fuzzy_name,0.875,
012377,RESEARCHFRONTIERS,41,1,0000793524,REFR,RESEARCH FRONTIERS INC,Nasdaq,exact_compact_name,0.985,
012377,RESEARCHFRONTIERS,41,2,0001670076,ULCC,"Frontier Group Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
012377,RESEARCHFRONTIERS,41,3,0001703399,SE,Sea Ltd,NYSE,fuzzy_name,0.9,
200976,BRASKEM,41,1,0001071438,BAK,BRASKEM SA,NYSE,exact_normalized_name,1.0,
200976,BRASKEM,41,2,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
187631,MERRIMACKPHARM,41,1,0001729944,BACK,"IMAC Holdings, Inc.",OTC,fuzzy_name,0.9,
021744,XENONPHARM,41,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
010026,STARTECH,41,1,0001953366,STHO,Star Holdings,Nasdaq,fuzzy_name,0.9,
010537,THERMEDICS,41,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
003895,DETREX,41,1,0001069878,TREX,TREX CO INC,NYSE,fuzzy_name,0.9,
006502,KROGER,41,1,0000056873,KR,KROGER CO,NYSE,exact_normalized_name,1.0,
008990,RECOTON,41,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
125360,SYCAMORENETWORKS,41,1,0001419559,CAMG,"CAM GROUP, INC.",,fuzzy_name,0.9,
002696,CANADIANNATLRAILWAY,41,1,0000016868,CNI,CANADIAN NATIONAL RAILWAY CO,NYSE,fuzzy_name,0.8636363636363636,
184256,IRONWOODPHARM,41,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
003969,DIODES,41,1,0000029002,DIOD,DIODES INC /DEL/,Nasdaq,fuzzy_name,0.9,
001620,AMSTAR,41,1,0001953366,STHO,Star Holdings,Nasdaq,fuzzy_name,0.9,
061257,TRIKONTECH,40,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
007531,MONOLITHICMEMORIES,40,1,0001156375,CME,CME GROUP INC.,Nasdaq,fuzzy_name,0.9,
007531,MONOLITHICMEMORIES,40,2,0001048268,IESC,"IES Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
133304,ALVARION,40,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
133304,ALVARION,40,2,0001635077,ACON,"Aclarion, Inc.",Nasdaq,fuzzy_name,0.875,
111873,RESTORATIONHARDWARE,40,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,
185881,BOOZALLENHAMILTON,40,1,0001443646,BAH,Booz Allen Hamilton Holding Corp,NYSE,exact_compact_name,0.985,
005338,GREIF,40,1,0000043920,GEF,"GREIF, INC",NYSE,exact_normalized_name,1.0,
007394,MILGOELECTRONICS,40,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
007394,MILGOELECTRONICS,40,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
007394,MILGOELECTRONICS,40,3,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
179379,BCDSEMICONDUCTORMFG,40,1,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,
179379,BCDSEMICONDUCTORMFG,40,2,0001655891,TRMD,TORM plc,Nasdaq,fuzzy_name,0.9,
029292,UNIONSWITCHANDSIGNAL,39,1,0001736541,NIO,NIO Inc.,NYSE,fuzzy_name,0.9,
061560,PHOTONDYNAMICS,39,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
065243,NUVELO,39,1,0001691493,NU,Nu Holdings Ltd.,NYSE,fuzzy_name,0.9,
012635,FISERV,39,1,0000798354,FISV,FISERV INC,Nasdaq,exact_normalized_name,1.0,
012719,BOVIEMEDICAL,39,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
024791,SYQUESTTECH,39,1,0001013880,TTEC,"TTEC Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
206365,KOFAX,39,1,0002036307,OFAL,OFA Group,Nasdaq,fuzzy_name,0.9,
026112,CYTOMXTHERAPEUTICS,39,1,0001501989,CTMX,"CytomX Therapeutics, Inc.",Nasdaq,exact_compact_name,0.985,
026112,CYTOMXTHERAPEUTICS,39,2,0001873093,GDTC,CytoMed Therapeutics Ltd,Nasdaq,fuzzy_name,0.8947368421052632,
138467,LANTRONIX,39,1,0001114925,LTRX,LANTRONIX INC,Nasdaq,exact_normalized_name,1.0,
138467,LANTRONIX,39,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
138467,LANTRONIX,39,3,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
138467,LANTRONIX,39,4,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
007892,NIAGARAMOHAWKPWR,39,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
011138,VERMONTAMERN,39,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
011806,KENNERPARKERTOYS,39,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
011806,KENNERPARKERTOYS,39,2,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,
028338,TRANSOCEANSEDCOFOREXVENTURES,39,1,0001451505,RIG,Transocean Ltd.,NYSE,fuzzy_name,0.9,
186159,SUPERNUSPHARM,39,1,0001691493,NU,Nu Holdings Ltd.,NYSE,fuzzy_name,0.9,
186159,SUPERNUSPHARM,39,2,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
065819,ICONHEALTHANDFITNESS,39,1,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,
163678,EVERIGAMES,39,1,0001823652,EVEX,"Eve Holding, Inc.",NYSE,fuzzy_name,0.9,
010809,UNITEDNUCLEAR,38,1,0000842162,LEA,LEAR CORP,NYSE,fuzzy_name,0.9,
010809,UNITEDNUCLEAR,38,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
010809,UNITEDNUCLEAR,38,3,0001691493,NU,Nu Holdings Ltd.,NYSE,fuzzy_name,0.9,
010809,UNITEDNUCLEAR,38,4,0000798949,UNTC,UNIT CORP,OTC,fuzzy_name,0.9,
002252,BIRTCHERMEDICALSYS,38,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
120860,AUDIOCODES,38,1,0001086434,AUDC,AUDIOCODES LTD,Nasdaq,exact_normalized_name,1.0,
023339,KEMPHARM,38,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
023407,BLUEPRINTMEDICINES,38,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
142748,ARBITRON,38,1,0000780571,ITRI,"ITRON, INC.",Nasdaq,fuzzy_name,0.9,
142748,ARBITRON,38,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
142748,ARBITRON,38,3,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
146156,ALERESANDIEGO,38,1,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9,
178799,ARYXTHERAPEUTICS,38,1,0002075320,PLYX,"Polaryx Therapeutics, Inc.",Nasdaq,fuzzy_name,0.8888888888888888,
184702,NEOPHOTONICS,38,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
184702,NEOPHOTONICS,38,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
006756,LIQUIBOX,38,1,0001372612,BOX,BOX INC,NYSE,fuzzy_name,0.9,
179084,NETSUITE,38,1,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
179084,NETSUITE,38,2,0001425355,SUIG,SUI Group Holdings Ltd.,Nasdaq,fuzzy_name,0.9,
003874,DENTISTSSUPPLY,38,1,0000922224,PPL,PPL Corp,NYSE,fuzzy_name,0.9,
003874,DENTISTSSUPPLY,38,2,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
003874,DENTISTSSUPPLY,38,3,0001320760,TSSI,"TSS, Inc.",Nasdaq,fuzzy_name,0.9,
001218,AIRPAXELECTRONICS,38,1,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
133246,INTERMUNE,38,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
244818,METALSTORM,38,1,0001655891,TRMD,TORM plc,Nasdaq,fuzzy_name,0.9,
183322,THERAPEUTICSMD,38,1,0000025743,TXMD,"TherapeuticsMD, Inc.",Nasdaq,exact_normalized_name,1.0,
011600,WORTHINGTONIND,38,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
011600,WORTHINGTONIND,38,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
024105,APPLIEDEXTRUSIONTECH,38,1,0000922224,PPL,PPL Corp,NYSE,fuzzy_name,0.9,
024105,APPLIEDEXTRUSIONTECH,38,2,0001088034,USIO,"Usio, Inc.",Nasdaq,fuzzy_name,0.9,
004302,ELGINNATLWATCH,38,1,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,
111868,HINESNURSERIES,37,1,0001048268,IESC,"IES Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
111868,HINESNURSERIES,37,2,0001691493,NU,Nu Holdings Ltd.,NYSE,fuzzy_name,0.9,
014555,KINETICCONCEPTS,37,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
143668,MAGMADESIGNAUTOMATION,37,1,0001705402,AGMH,"AGM GROUP HOLDINGS, INC.",Nasdaq,fuzzy_name,0.9,
143668,MAGMADESIGNAUTOMATION,37,2,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,
124038,INTERACTIVEINTELLIGENCEGP,37,1,0000050863,INTC,INTEL CORP,Nasdaq,fuzzy_name,0.9,
124038,INTERACTIVEINTELLIGENCEGP,37,2,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
003110,CLEVEPAK,37,1,0001823652,EVEX,"Eve Holding, Inc.",NYSE,fuzzy_name,0.9,
025317,PERSEPTIVEBIOSYSTEMS,37,1,0001758766,STEM,"STEM, INC.",NYSE,fuzzy_name,0.9,
001278,SUNBEAMPROD,37,1,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
162129,MOSAIC,37,1,0001285785,MOS,MOSAIC CO,NYSE,exact_normalized_name,1.0,
162129,MOSAIC,37,2,0000836564,CPMV,Mosaic ImmunoEngineering Inc.,OTC,fuzzy_name,0.9,
001817,ASTRA,37,1,0002033515,SORA,AsiaStrategy,Nasdaq,fuzzy_name,0.9,
001817,ASTRA,37,2,0001231339,ASRE,"Astra Energy, Inc.",OTC,fuzzy_name,0.9,
001817,ASTRA,37,3,0001083446,ASTH,"Astrana Health, Inc.",Nasdaq,fuzzy_name,0.9,
001817,ASTRA,37,4,0000901832,AZN,ASTRAZENECA PLC,NYSE,fuzzy_name,0.9,
004159,LTVELECTROSYSTEMS,37,1,0001758766,STEM,"STEM, INC.",NYSE,fuzzy_name,0.9,
063052,DUPONTPHOTOMASKS,37,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
001893,AUTOMATICSWITCH,37,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,
178847,ENTEROMEDICS,37,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
029069,ACRESGAMING,37,1,0001883835,ESGH,ESG Inc.,OTC,fuzzy_name,0.9,
024084,CONFORMIS,37,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
126298,NEXTLEVELCOMM,37,1,0002039096,ELCG,ELC Group Holdings Ltd.,,fuzzy_name,0.9,
126298,NEXTLEVELCOMM,37,2,0001823652,EVEX,"Eve Holding, Inc.",NYSE,fuzzy_name,0.9,
006376,KELLWOOD,37,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
032526,MONGODB,37,1,0001441816,MDB,"MongoDB, Inc.",Nasdaq,exact_normalized_name,1.0,
032526,MONGODB,37,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
014320,INTERCEPTPHARM,37,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
063562,AETERNAZENTARIS,37,1,0000933974,AZTA,"Azenta, Inc.",Nasdaq,fuzzy_name,0.9,
063562,AETERNAZENTARIS,37,2,0002011458,ZGM,Zenta Group Co Ltd,Nasdaq,fuzzy_name,0.9,
003492,COOKELEC,36,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
024385,SYSTEMIX,36,1,0001758766,STEM,"STEM, INC.",NYSE,fuzzy_name,0.9,
011051,UTAHMEDICALPROD,36,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
009620,SETON,36,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
009620,SETON,36,2,0000794998,SETO,SETO HOLDINGS INC,OTC,fuzzy_name,0.8888888888888888,
254096,CYTORITHERAPEUTICS,36,1,0001501989,CTMX,"CytomX Therapeutics, Inc.",Nasdaq,fuzzy_name,0.8648648648648648,
011618,WYNNOIL,36,1,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,
024501,RAPID7,36,1,0001560327,RPD,"Rapid7, Inc.",Nasdaq,exact_normalized_name,1.0,
024501,RAPID7,36,2,0001796209,APG,APi Group Corp,NYSE,fuzzy_name,0.9,
027386,JELDWEN,36,1,0001674335,JELD,"JELD-WEN Holding, Inc.",NYSE,exact_compact_name,0.985,
027811,MOLTENMETALTECH,36,1,0002030954,XHLD,"TEN Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
008047,OI,36,1,0000018654,AILIH,Ameren Illinois Co,OTC,fuzzy_name,0.9,
008047,OI,36,2,0001755953,ABTC,American Bitcoin Corp.,Nasdaq,fuzzy_name,0.9,
008047,OI,36,3,0001777921,AVPT,"AvePoint, Inc.",Nasdaq,fuzzy_name,0.9,
008047,OI,36,4,0001282648,BATL,BATTALION OIL CORP,NYSE,fuzzy_name,0.9,
008047,OI,36,5,0001807046,OZ,"Belpointe PREP, LLC",NYSE,fuzzy_name,0.9,
024771,MAGAININPHARM,36,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
135165,SONICINNOVATIONS,36,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,
135165,SONICINNOVATIONS,36,2,0001961847,INHD,INNO HOLDINGS INC.,Nasdaq,fuzzy_name,0.9,
135165,SONICINNOVATIONS,36,3,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
135165,SONICINNOVATIONS,36,4,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,
135165,SONICINNOVATIONS,36,5,0001021860,NOV,NOV Inc.,NYSE,fuzzy_name,0.9,
187434,CARBONITE,36,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
187434,CARBONITE,36,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
007058,MARMONGP,36,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
126874,DOSKOCILMFG,36,1,0002004385,FGO,FG Holdings Ltd,,fuzzy_name,0.9,
003102,CLAYTON,36,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
009481,LATTICE,35,1,0000855658,LSCC,LATTICE SEMICONDUCTOR CORP,Nasdaq,fuzzy_name,0.9,
009508,SCOTTOMANDSONS,35,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
003126,COACHMENIND,35,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
190455,GUIDEWIRESOFTWARE,35,1,0001528396,GWRE,"Guidewire Software, Inc.",NYSE,exact_compact_name,0.985,
144436,NATUSMEDICAL,35,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
062821,BONECAREINT,35,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
018975,NIMBLESTORAGE,35,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
001671,ANSUL,35,1,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
157354,KRONOSINT,35,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
010510,TEXASGULFSULPHUR,35,1,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
137667,SUNRISETELECOM,35,1,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
003863,DELUXE,35,1,0000027996,DLX,DELUXE CORP,NYSE,exact_normalized_name,1.0,
063804,TRANSKARYOTICTHERAPIES,35,1,0001796209,APG,APi Group Corp,NYSE,fuzzy_name,0.9,
063804,TRANSKARYOTICTHERAPIES,35,2,0001048268,IESC,"IES Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
009389,SAMSONITE,35,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
009389,SAMSONITE,35,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
009389,SAMSONITE,35,3,0001560968,SMSEY,Samsonite International SA/ADR,OTC,fuzzy_name,0.9,
018869,WIX,35,1,0001576789,WIX,Wix.com Ltd.,Nasdaq,fuzzy_name,0.9,
134685,PRAECISPHARM,35,1,0001185348,PRAA,PRA GROUP INC,Nasdaq,fuzzy_name,0.9,
008523,PETTIBONE,34,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
006783,LOGETRONICS,34,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
006783,LOGETRONICS,34,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
006783,LOGETRONICS,34,3,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
143421,TORNIER,34,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
021776,AVANIRPHARM,34,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
163629,NEUSTAR,34,1,0001953366,STHO,Star Holdings,Nasdaq,fuzzy_name,0.9,
012129,SEALRIGHT,34,1,0001703399,SE,Sea Ltd,NYSE,fuzzy_name,0.9,
179700,DRPEPPERSEVENUP,34,1,0001823652,EVEX,"Eve Holding, Inc.",NYSE,fuzzy_name,0.9,
179700,DRPEPPERSEVENUP,34,2,0001691493,NU,Nu Holdings Ltd.,NYSE,fuzzy_name,0.9,
179700,DRPEPPERSEVENUP,34,3,0001770501,VENU,Venu Holding Corp,NYSE,fuzzy_name,0.9,
024911,MASTERCRAFTBOAT,34,1,0001638290,MCFT,"MasterCraft Boat Holdings, Inc.",Nasdaq,exact_compact_name,0.985,
004128,COBRAELECTRONICS,34,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
004128,COBRAELECTRONICS,34,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
004128,COBRAELECTRONICS,34,3,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
128978,PACKAGINGUS,34,1,0002081206,AGBK,AGI Inc,NYSE,fuzzy_name,0.9,
019910,OPOWER,34,1,0001681348,VVPR,VivoPower International PLC,Nasdaq,fuzzy_name,0.9,
001823,ASTRONICSADVANCEDELECTRONICSYS,34,1,0000008063,ATRO,ASTRONICS CORP,Nasdaq,fuzzy_name,0.9,
001823,ASTRONICSADVANCEDELECTRONICSYS,34,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
006127,INTERNORTH,34,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
140042,CIPHERGENBIOSYSTEMS,34,1,0001758766,STEM,"STEM, INC.",NYSE,fuzzy_name,0.9,
146735,INTERVIDEO,34,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
024338,THERMOTREX,34,1,0001069878,TREX,TREX CO INC,NYSE,fuzzy_name,0.9,
112178,ABGENIX,34,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
030893,SYNSORBBIOTECH,33,1,0001819253,BTMD,biote Corp.,Nasdaq,fuzzy_name,0.9,
010007,STANDARDTHOMSON,33,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
010053,STELCO,33,1,0002039096,ELCG,ELC Group Holdings Ltd.,,fuzzy_name,0.9,
063085,DAYTONSUPERIOR,33,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
063085,DAYTONSUPERIOR,33,2,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
018826,MCM,33,1,0000831259,FCX,FREEPORT-MCMORAN INC,NYSE,fuzzy_name,0.9,
014142,SICO,33,1,0000077476,PEP,PEPSICO INC,Nasdaq,fuzzy_name,0.9,
141076,INFICON,33,1,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,
141076,INFICON,33,2,0002035057,IFHLY,Inficon Holding AG/ADR,OTC,fuzzy_name,0.9,
141076,INFICON,33,3,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
063913,ZAGIND,33,1,0002081206,AGBK,AGI Inc,NYSE,fuzzy_name,0.9,
175689,WORTHINGTONARMSTRONGVENTURE,33,1,0001682265,ONAR,Onar Holding Corp,OTC,fuzzy_name,0.9,
175689,WORTHINGTONARMSTRONGVENTURE,33,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
010353,TEAM,33,1,0000318833,TISI,TEAM INC,NYSE,exact_normalized_name,1.0,
010353,TEAM,33,2,0001895251,SGTM,"Sustainable Green Team, Ltd.",OTC,fuzzy_name,0.9,
060801,SOCKETMOBILE,33,1,0000944075,SCKT,"SOCKET MOBILE, INC.",Nasdaq,exact_compact_name,0.985,
060801,SOCKETMOBILE,33,2,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
136310,SYNXPHARM,33,1,0001787425,XP,XP Inc.,Nasdaq,fuzzy_name,0.9,
033647,VEONEERUS,33,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
033647,VEONEERUS,33,2,0001468091,VEON,VEON Ltd.,Nasdaq,fuzzy_name,0.9,
018556,CHEGG,33,1,0001364954,CHGG,"CHEGG, INC",NYSE,exact_normalized_name,1.0,
024515,VTVTHERAPEUTICS,33,1,0001641489,VTVT,vTv Therapeutics Inc.,Nasdaq,exact_compact_name,0.985,
024515,VTVTHERAPEUTICS,33,2,0001001316,TGTX,"TG THERAPEUTICS, INC.",Nasdaq,fuzzy_name,0.8666666666666667,
008293,INTIMAGINGMATERIALS,33,1,0002081206,AGBK,AGI Inc,NYSE,fuzzy_name,0.9,
021659,IMMUNERESPONSE,33,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
003040,CINCINNATIMICROWAVE,32,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,
009684,SHULTON,32,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
007624,MURRAYOHIOMFG,32,1,0002004385,FGO,FG Holdings Ltd,,fuzzy_name,0.9,
033603,DOMO,32,1,0001505952,DOMO,"DOMO, INC.",Nasdaq,exact_normalized_name,1.0,
062396,IDT,32,1,0001005731,IDT,IDT CORP,NYSE,exact_normalized_name,1.0,
062396,IDT,32,2,0002048519,AEBI,Aebi Schmidt Holding AG,Nasdaq,fuzzy_name,0.9,
062396,IDT,32,3,0001514416,BAND,Bandwidth Inc.,Nasdaq,fuzzy_name,0.9,
186520,PANDORAMEDIA,32,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
002055,BARRICKGOLD,32,1,0001607807,NVGLF,NV Gold Corp,OTC,fuzzy_name,0.9,
062553,OPTICALCABLE,32,1,0001000230,OCC,OPTICAL CABLE CORP,Nasdaq,exact_compact_name,0.985,
028249,CATALYSTSEMICONDUCTOR,32,1,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,
062814,NOVA,32,1,0001109345,NVMI,NOVA LTD.,Nasdaq,exact_normalized_name,1.0,
062814,NOVA,32,2,0001950209,ZHDM,Ainnova Tech,OTC,fuzzy_name,0.9,
062814,NOVA,32,3,0001850902,TKNO,"Alpha Teknova, Inc.",Nasdaq,fuzzy_name,0.9,
