iso2c,year,patent_count,benchmark_score_mean,empirical_driven_share,public_funded_share,science_reference_share_mean,ln_forward_citation_10y_plus1_mean,citing_cpc4_count_10y_mean,opens_new_cpc_field_share,years_ahead_cpc_mean
TW,1994,260,0.04035494400190151,0.057692307692307696,0.0,,0.0,0.0,0.0,0.0
IE,1997,3,0.3751815207653843,0.3333333333333333,0.0,,0.0,0.0,0.0,0.0
MY,1998,3,0.03860708167955005,0.0,0.0,,0.0,0.0,0.0,0.0
NZ,1997,2,0.00532467569028726,0.0,0.0,,0.0,0.0,0.0,0.0
BS,1998,1,0.6987043271226236,1.0,0.0,,0.0,0.0,0.0,0.0
TD,1999,1,0.5335969568120125,1.0,0.0,,0.0,0.0,0.0,0.0
JP,1984,5231,0.2796351728829527,0.38749761039954117,0.0,,0.0,0.0,0.0,0.0
MC,2019,4,0.23501224887118427,0.25,0.0,,0.0,0.0,0.0,0.0
NO,2019,2,0.5004271243391583,0.5,0.0,,0.0,0.0,0.0,0.0
DK,2020,3,0.9981513907900682,1.0,0.0,,0.0,0.0,0.0,0.0
AR,2016,1,0.034079031485377456,0.0,0.0,,0.0,0.0,0.0,0.0
AU,1985,10,0.02902308609162515,0.0,0.0,,0.0,0.0,0.0,0.0
NL,1985,78,0.2004492572615559,0.2948717948717949,0.0,,0.0,0.0,0.0,0.0
VG,2017,1,0.041200700289911255,0.0,0.0,,0.0,0.0,0.0,0.0
DE,2020,28,0.30012088124401376,0.32142857142857145,0.0,,0.0,0.0,0.0,0.0
LU,2020,3,0.020856466161111965,0.0,0.0,,0.0,0.0,0.0,0.0
CR,2018,3,0.08545995949001628,0.3333333333333333,0.0,,0.0,0.0,0.0,0.0
AT,2020,4,0.21871397273290108,0.25,0.0,,0.0,0.0,0.0,0.0
CM,2015,2,0.240415395472887,0.5,0.0,,0.0,0.0,0.0,0.0
PH,2015,11,0.07693019786155329,0.09090909090909091,0.0,,0.0,0.0,0.0,0.0
CZ,2015,6,0.17656854300487376,0.16666666666666666,0.0,,0.0,0.0,0.0,0.0
BN,2014,3,0.0037753248564419777,0.0,0.0,,0.0,0.0,0.0,0.0
CU,2015,1,0.0011905439864825687,0.0,0.0,,0.0,0.0,0.0,0.0
MY,2016,2,0.09513958785660175,0.5,0.0,,0.0,0.0,0.0,0.0
GI,2012,6,0.19328438967441905,0.3333333333333333,0.0,,0.0,0.0,0.0,0.0
AU,1975,8,0.15035619544260687,0.25,0.0,,0.0,0.0,0.0,0.0
SA,2012,13,0.3781067240209763,0.5384615384615384,0.0,,0.0,0.0,0.0,0.0
HU,2011,4,0.09294402549520814,0.5,0.0,,0.0,0.0,0.0,0.0
SK,2009,1,0.3309552944921779,1.0,0.0,,0.0,0.0,0.0,0.0
NZ,2010,3,0.004828428730507023,0.0,0.0,,0.0,0.0,0.0,0.0
JE,2016,3,0.3482970924664856,0.3333333333333333,0.0,,0.0,0.0,0.0,0.0
JM,2015,1,0.019218785746225025,0.0,0.0,,0.0,0.0,0.0,0.0
IL,1985,12,0.6492813444260017,0.6666666666666666,0.0,,0.0,0.0,0.0,0.0
BR,2003,26,0.023435208489364628,0.0,0.0,,0.0,0.0,0.0,0.0
AR,2005,1,0.00208507987512829,0.0,0.0,,0.0,0.0,0.0,0.0
TH,2009,1,0.0026513854534392185,0.0,0.0,,0.0,0.0,0.0,0.0
PT,2016,1,0.9878339943812944,1.0,0.0,,0.0,0.0,0.0,0.0
CM,2014,1,0.5446187107855157,1.0,0.0,,0.0,0.0,0.0,0.0
BS,2016,3,0.018821977742924347,0.0,0.0,,0.0,0.0,0.0,0.0
PL,2016,3,0.5619189059516597,0.6666666666666666,0.0,,0.0,0.0,0.0,0.0
BR,2001,22,0.41721651844169116,0.5909090909090909,0.0,,0.0,0.0,0.0,0.0
CZ,2004,2,0.20241485906006929,0.5,0.0,,0.0,0.0,0.0,0.0
MA,2009,1,0.0012022528098951648,0.0,0.0,,0.0,0.0,0.0,0.0
BA,2008,1,0.1241947355735819,0.0,0.0,,0.0,0.0,0.0,0.0
NO,1984,3,0.12296491672796865,0.3333333333333333,0.0,,0.0,0.0,0.0,0.0
SV,2000,1,0.06341431199106985,0.0,0.0,,0.0,0.0,0.0,0.0
NP,1999,1,0.9912445327765541,1.0,0.0,,0.0,0.0,0.0,0.0
TD,2006,1,0.03946206681296497,0.0,0.0,,0.0,0.0,0.0,0.0
PH,2014,9,0.06232054500946625,0.1111111111111111,0.0,,0.0,0.0,0.0,0.0
AR,2009,1,0.0006212271177103471,0.0,0.0,,0.0,0.0,0.0,0.0
VN,2012,2,0.501826746837068,0.5,0.0,,0.0,0.0,0.0,0.0
JE,2005,1,0.004920210386486628,0.0,0.0,,0.0,0.0,0.0,0.0
KN,2003,4,0.25096575445172464,0.25,0.0,,0.0,0.0,0.0,0.0
KN,2001,4,0.0017384574187439329,0.0,0.0,,0.0,0.0,0.0,0.0
CM,2004,2,0.0444199871536444,0.0,0.0,,0.0,0.0,0.0,0.0
AG,1992,1,0.003947313212055575,0.0,0.0,,0.0,0.0,0.0,0.0
VG,1993,1,0.9791583292751622,1.0,0.0,,0.0,0.0,0.0,0.0
ES,1993,4,0.32810619837056476,0.5,0.0,,0.0,0.0,0.0,0.0
CN,1994,3,0.26169391792245095,0.3333333333333333,0.0,,0.0,0.0,0.0,0.0
MY,1994,3,0.036914005225332384,0.0,0.0,,0.0,0.0,0.0,0.0
MX,1999,2,0.46776090280980603,0.5,0.0,,0.0,0.0,0.0,0.0
MX,2000,1,0.04511455036033576,0.0,0.0,,0.0,0.0,0.0,0.0
LI,2003,2,0.2736692328108281,1.0,0.0,,0.0,0.0,0.0,0.0
PA,1980,1,0.04944546825338174,0.0,0.0,,0.0,0.0,0.0,0.0
BS,1982,1,0.020677267220185754,0.0,0.0,,0.0,0.0,0.0,0.0
NZ,1983,1,0.013408752654513354,0.0,0.0,,0.0,0.0,0.0,0.0
IE,1983,1,0.3565679598630934,1.0,0.0,,0.0,0.0,0.0,0.0
KP,1998,1,0.14229916744178792,0.0,0.0,,0.0,0.0,0.0,0.0
NO,1986,17,0.2029872469617581,0.23529411764705882,0.0,,0.0,0.0,0.0,0.0
ZA,1986,2,0.006672469052088521,0.0,0.0,,0.0,0.0,0.0,0.0
CA,1987,134,0.23975776508864485,0.3283582089552239,0.0,,0.0,0.0,0.0,0.0
ES,1988,4,0.757450610770618,1.0,0.0,,0.0,0.0,0.0,0.0
BR,1988,5,0.3086238614151803,0.6,0.0,,0.0,0.0,0.0,0.0
GB,1969,1,0.9842552751382998,1.0,0.0,,0.0,0.0,0.0,0.0
LI,1988,1,0.12463970811328665,0.0,0.0,,0.0,0.0,0.0,0.0
CN,1989,1,0.011102619272164186,0.0,0.0,,0.0,0.0,0.0,0.0
TW,1989,3,0.05792237996558668,0.3333333333333333,0.0,,0.0,0.0,0.0,0.0
RU,2007,1,0.045237923159084724,0.0,0.0,,0.0,0.0,0.0,0.0
IL,1975,5,0.6435397713771709,0.8,0.0,,0.0,0.0,0.0,0.0
JO,2010,1,0.6547191398660596,1.0,0.0,,0.0,0.0,0.0,0.0
KR,1990,3,0.013111450289580344,0.0,0.0,,0.0,0.0,0.0,0.0
NO,1990,14,0.14045672640558524,0.21428571428571427,0.0,,0.0,0.0,0.0,0.0
MC,2012,1,0.006802306467643289,0.0,0.0,,0.0,0.0,0.0,0.0
NO,1977,7,0.20233674505177696,0.2857142857142857,0.0,,0.0,0.0,0.0,0.0
PE,1996,26,0.16674258217150545,0.3076923076923077,0.0,,0.0,0.0,0.0,0.0
MX,1995,2,0.46892180481183016,0.5,0.0,,0.0,0.0,0.0,0.0
PH,1996,1,0.19574242516548002,1.0,0.0,,0.0,0.0,0.0,0.0
KY,1993,1,0.0031699121574498496,0.0,0.0,,0.0,0.0,0.0,0.0
CY,1993,1,0.17194125255771706,1.0,0.0,,0.0,0.0,0.0,0.0
LT,2012,1,0.004713909064065325,0.0,0.0,,0.0,0.0,0.0,0.0
VG,1988,1,0.9876358360968192,1.0,0.0,,0.0,0.0,0.0,0.0
IE,1991,1,0.011880616915784509,0.0,0.0,,0.0,0.0,0.0,0.0
IT,1974,26,0.17733260490395691,0.23076923076923078,0.0,,0.0,0.0,0.0,0.0
FI,1973,3,0.057548761868961455,0.0,0.0,,0.0,0.0,0.0,0.0
FR,1971,8,0.034734989875326604,0.125,0.0,,0.0,0.0,0.0,0.0
FR,1963,1,0.0012047455321665275,0.0,0.0,,0.0,0.0,0.0,0.0
FI,1976,3,0.13136505108900295,0.3333333333333333,0.0,,0.0,0.0,0.0,0.0
SE,1971,1,0.9990351011287123,1.0,0.0,,0.0,0.0,0.0,0.0
SS,1974,1,0.016008642505138608,0.0,0.0,,0.0,0.0,0.0,0.0
TT,1977,5,0.2626006286122542,0.4,0.0,,0.0,0.0,0.0,0.0
GB,1973,1,0.01957206031939536,0.0,0.0,,0.0,0.0,0.0,0.0
ZA,1977,1,0.6330102051791762,1.0,0.0,,0.0,0.0,0.0,0.0
US,1991,23526,0.22111734114650133,0.3074470798265749,0.012794355181501318,,0.0,0.0,0.0,0.0
US,1992,24921,0.21798760244869592,0.3000682155611733,0.01155651859877212,,0.0,0.0,0.0,0.0
BR,1991,13,0.25404609637273884,0.38461538461538464,0.0,,0.0,0.0,0.0,0.0
SE,1991,130,0.21408955259060572,0.2923076923076923,0.0,,0.0,0.0,0.0,0.0
JP,1989,8677,0.2501510219034018,0.33744381698743803,0.00011524720525527257,,0.0,0.0,0.0,0.0
FR,1991,713,0.24469675671384838,0.3576437587657784,0.0,,0.0,0.0,0.0,0.0
GB,1990,465,0.17763004874583282,0.22580645161290322,0.002150537634408602,,0.0,0.0,0.0,0.0
FR,1992,679,0.24736105665804298,0.3240058910162003,0.0,,0.0,0.0,0.0,0.0
SE,1992,144,0.23024609399476154,0.3263888888888889,0.0,,0.0,0.0,0.0,0.0
FI,1990,87,0.26982093083679926,0.367816091954023,0.0,,0.0,0.0,0.0,0.0
GB,1986,437,0.19305345678474692,0.2631578947368421,0.0,,0.0,0.0,0.0,0.0
US,1981,17828,0.22099508938863296,0.3164684765537357,0.013798519183307158,,0.0,0.0,0.0,0.0
US,1983,17144,0.2108308034591333,0.30121325244983665,0.013007466168922071,,0.0,0.0,0.0,0.0
JP,2005,24435,0.19927832755157193,0.2699815837937385,4.092490280335584e-05,,0.0,0.0,0.0,0.0
JP,2009,23110,0.21960451625916408,0.2951103418433578,0.0,,0.0,0.0,0.0,0.0
IL,2008,347,0.13651041598314523,0.17002881844380405,0.002881844380403458,,0.0,0.0,0.0,0.0
KR,2009,686,0.17441367181694864,0.25801749271137026,0.0,,0.0,0.0,0.0,0.0
NL,2008,1522,0.32848364145834835,0.41130091984231276,0.005256241787122208,,0.0,0.0,0.0,0.0
CA,2011,1444,0.15654133388201033,0.19736842105263158,0.0006925207756232687,,0.0,0.0,0.0,0.0
DE,2006,4228,0.18032776934101805,0.22634815515610218,0.00023651844843897824,,0.0,0.0,0.0,0.0
KY,2010,265,0.08153249799715744,0.09433962264150944,0.0,,0.0,0.0,0.0,0.0
NL,2007,1672,0.34040113415944334,0.43301435406698563,0.0029904306220095694,,0.0,0.0,0.0,0.0
FR,2010,1642,0.0959424449393124,0.13398294762484775,0.00243605359317905,,0.0,0.0,0.0,0.0
TW,2012,2017,0.1277227455826288,0.16807139315815567,0.0,,0.0,0.0,0.0,0.0
KR,2005,937,0.11872748993196082,0.18890074706510138,0.0,,0.0,0.0,0.0,0.0
BM,2007,484,0.15479564020892891,0.18181818181818182,0.0,,0.0,0.0,0.0,0.0
AT,2006,79,0.0786581157864954,0.12658227848101267,0.0,,0.0,0.0,0.0,0.0
JP,2016,20552,0.23853939504846866,0.3132541845075905,0.00024328532502919425,,0.0,0.0,0.0,0.0
IT,2015,413,0.2790254956819489,0.324455205811138,0.002421307506053269,,0.0,0.0,0.0,0.0
KR,2016,904,0.1401508788744907,0.21238938053097345,0.0,,0.0,0.0,0.0,0.0
DE,1987,1849,0.2031209172311696,0.28826392644672794,0.0,,0.0,0.0,0.0,0.0
ES,1992,4,0.48679512001995556,0.75,0.0,,0.0,0.0,0.0,0.0
ES,1991,10,0.6638071182760351,0.7,0.0,,0.0,0.0,0.0,0.0
CN,1990,4,0.1597252242649343,0.25,0.0,,0.0,0.0,0.0,0.0
SG,1993,4,0.22767901783175798,0.25,0.0,,0.0,0.0,0.0,0.0
CH,1993,91,0.349865296695619,0.4725274725274725,0.0,,0.0,0.0,0.0,0.0
BR,1992,4,0.10755196083286879,0.25,0.0,,0.0,0.0,0.0,0.0
NO,1989,18,0.13670364745472705,0.2222222222222222,0.0,,0.0,0.0,0.0,0.0
IT,1979,84,0.41526962174962306,0.5595238095238095,0.0,,0.0,0.0,0.0,0.0
GB,1980,348,0.17782468017845668,0.26436781609195403,0.0,,0.0,0.0,0.0,0.0
DE,1978,1605,0.2091782114348592,0.3171339563862928,0.0,,0.0,0.0,0.0,0.0
JP,1976,799,0.30915219184094356,0.42052565707133915,0.0,,0.0,0.0,0.0,0.0
SS,1979,26,0.1806192752083088,0.3076923076923077,0.0,,0.0,0.0,0.0,0.0
BE,1979,10,0.13192054234545136,0.2,0.0,,0.0,0.0,0.0,0.0
GB,1977,370,0.14444037268948226,0.20540540540540542,0.0,,0.0,0.0,0.0,0.0
US,1967,41,0.3579959014887314,0.43902439024390244,0.024390243902439025,,0.0,0.0,0.0,0.0
MY,1980,1,0.0009288511493443042,0.0,0.0,,0.0,0.0,0.0,0.0
FI,1980,14,0.43575638100131503,0.5714285714285714,0.0,,0.0,0.0,0.0,0.0
FR,1981,377,0.1769845321961266,0.27851458885941643,0.0,,0.0,0.0,0.0,0.0
SE,1981,113,0.28217715407816285,0.3805309734513274,0.0,,0.0,0.0,0.0,0.0
JP,1982,4930,0.2655951436529127,0.37302231237322514,0.0,,0.0,0.0,0.0,0.0
GB,1961,1,0.9485131553221686,1.0,0.0,,0.0,0.0,0.0,0.0
BR,1981,2,0.8112510874555079,1.0,0.0,,0.0,0.0,0.0,0.0
IT,1975,52,0.21962138596836153,0.28846153846153844,0.0,,0.0,0.0,0.0,0.0
NO,1982,7,0.2102402442596474,0.42857142857142855,0.0,,0.0,0.0,0.0,0.0
FR,1983,404,0.20755434650466073,0.30198019801980197,0.0,,0.0,0.0,0.0,0.0
JP,1973,5,0.09468862384979557,0.2,0.0,,0.0,0.0,0.0,0.0
KR,1982,3,0.010472343483495636,0.0,0.0,,0.0,0.0,0.0,0.0
SE,1983,93,0.20569961704435646,0.26881720430107525,0.0,,0.0,0.0,0.0,0.0
US,2010,58594,0.169312908507011,0.22338464689217327,0.01805645629245315,,0.0,0.0,0.0,0.0
CA,2013,1467,0.1710260597483548,0.2222222222222222,0.0013633265167007499,,0.0,0.0,0.0,0.0
US,1997,47506,0.18912061187984666,0.25535721803561656,0.014019281774933693,,0.0,0.0,0.0,0.0
CH,2001,582,0.19122401982224282,0.25773195876288657,0.005154639175257732,,0.0,0.0,0.0,0.0
FI,2002,1037,0.07309959926810064,0.08871745419479267,0.0009643201542912247,,0.0,0.0,0.0,0.0
BM,2008,573,0.16608589340501528,0.19546247818499127,0.0,,0.0,0.0,0.0,0.0
SE,2010,1262,0.13392345501643338,0.1774960380348653,0.0,,0.0,0.0,0.0,0.0
AU,2008,96,0.2191390258384086,0.3229166666666667,0.0,,0.0,0.0,0.0,0.0
SG,2003,117,0.0867544478064754,0.11965811965811966,0.0,,0.0,0.0,0.0,0.0
IT,2004,395,0.12929206594056938,0.16962025316455695,0.0,,0.0,0.0,0.0,0.0
AU,2007,173,0.17793884953648437,0.21965317919075145,0.005780346820809248,,0.0,0.0,0.0,0.0
IL,2007,353,0.1890971099346025,0.24362606232294617,0.0,,0.0,0.0,0.0,0.0
BB,2009,122,0.1711553342857571,0.20491803278688525,0.0,,0.0,0.0,0.0,0.0
DK,2006,95,0.16675070780514015,0.22105263157894736,0.0,,0.0,0.0,0.0,0.0
GB,2012,744,0.21432188334771568,0.2782258064516129,0.002688172043010753,,0.0,0.0,0.0,0.0
CH,2003,513,0.1660737956186203,0.23391812865497075,0.005847953216374269,,0.0,0.0,0.0,0.0
FI,2012,978,0.08117004564706858,0.10020449897750511,0.0,,0.0,0.0,0.0,0.0
CY,2010,1,0.0007366095838549112,0.0,0.0,,0.0,0.0,0.0,0.0
LU,2006,21,0.11045617168133275,0.14285714285714285,0.0,,0.0,0.0,0.0,0.0
PA,2005,1,0.888805688507517,1.0,0.0,,0.0,0.0,0.0,0.0
ZA,2009,4,0.0014219816884696135,0.0,0.0,,0.0,0.0,0.0,0.0
GB,2002,619,0.1641510274347227,0.2358642972536349,0.0,,0.0,0.0,0.0,0.0
DE,1999,3764,0.20383758594330473,0.28002125398512223,0.0,,0.0,0.0,0.0,0.0
GI,2009,5,0.33798400768101766,0.4,0.0,,0.0,0.0,0.0,0.0
IN,2010,75,0.13309787652492858,0.14666666666666667,0.0,,0.0,0.0,0.0,0.0
US,2018,49674,0.18012957982423447,0.2302009099327616,0.012119015984217095,,0.0,0.0,0.0,0.0
NO,2005,45,0.21987361797124566,0.2222222222222222,0.0,,0.0,0.0,0.0,0.0
DE,2000,3987,0.1934909996510704,0.2598444946074743,0.0,,0.0,0.0,0.0,0.0
ES,2010,29,0.04727082349814714,0.06896551724137931,0.0,,0.0,0.0,0.0,0.0
TW,2002,1157,0.14166966261081904,0.18236819360414866,0.0,,0.0,0.0,0.0,0.0
CN,2012,366,0.10650193962490855,0.1557377049180328,0.00273224043715847,,0.0,0.0,0.0,0.0
CZ,2008,3,0.3343299371305212,0.3333333333333333,0.0,,0.0,0.0,0.0,0.0
NO,2009,39,0.26354967395646556,0.358974358974359,0.0,,0.0,0.0,0.0,0.0
BE,2004,70,0.11100398944515696,0.12857142857142856,0.0,,0.0,0.0,0.0,0.0
BR,2010,38,0.26766055562973784,0.39473684210526316,0.0,,0.0,0.0,0.0,0.0
JP,1998,16869,0.20063231635620424,0.2745272393147193,0.0,,0.0,0.0,0.0,0.0
BB,2005,65,0.14023968805628081,0.23076923076923078,0.0,,0.0,0.0,0.0,0.0
FR,1997,1277,0.1463277662702183,0.21064996084573218,0.0007830853563038371,,0.0,0.0,0.0,0.0
IE,2003,32,0.30305751171302525,0.46875,0.0,,0.0,0.0,0.0,0.0
SG,2001,134,0.10848327652503385,0.15671641791044777,0.0,,0.0,0.0,0.0,0.0
JP,1994,12230,0.22559291300507492,0.30261651676206053,0.0,,0.0,0.0,0.0,0.0
CZ,2007,4,0.007440092104765301,0.0,0.0,,0.0,0.0,0.0,0.0
BB,2016,221,0.12541583069597337,0.17647058823529413,0.01809954751131222,,0.0,0.0,0.0,0.0
KR,1998,143,0.15560348503853255,0.23076923076923078,0.0,,0.0,0.0,0.0,0.0
IT,2014,314,0.24349885550994038,0.321656050955414,0.0,,0.0,0.0,0.0,0.0
BE,2015,175,0.13997878378532547,0.21714285714285714,0.011428571428571429,,0.0,0.0,0.0,0.0
BE,2014,179,0.146491726839526,0.1787709497206704,0.0111731843575419,,0.0,0.0,0.0,0.0
IS,2015,1,0.0025049734828918213,0.0,0.0,,0.0,0.0,0.0,0.0
MT,2014,11,0.4536344873227293,0.45454545454545453,0.0,,0.0,0.0,0.0,0.0
CH,2017,1009,0.20126578442826362,0.2576808721506442,0.005946481665014866,,0.0,0.0,0.0,0.0
SG,2017,393,0.11356591732292802,0.15267175572519084,0.0,,0.0,0.0,0.0,0.0
IE,2017,559,0.2152920048956824,0.2737030411449016,0.005366726296958855,,0.0,0.0,0.0,0.0
SE,2018,593,0.12915488400221628,0.16694772344013492,0.0,,0.0,0.0,0.0,0.0
KY,2018,683,0.07351741275758043,0.0951683748169839,0.0,,0.0,0.0,0.0,0.0
FR,2018,512,0.2157675532839399,0.28515625,0.0,,0.0,0.0,0.0,0.0
MX,2011,1,0.023968687337529156,0.0,1.0,,0.0,0.0,0.0,0.0
CN,2002,64,0.13642204109945918,0.265625,0.0,,0.0,0.0,0.0,0.0
GB,2019,230,0.237676334079338,0.26521739130434785,0.0,,0.0,0.0,0.0,0.0
MT,2015,13,0.28708571607696104,0.38461538461538464,0.0,,0.0,0.0,0.0,0.0
IN,2018,90,0.29334290108889827,0.36666666666666664,0.0,,0.0,0.0,0.0,0.0
NZ,2017,10,0.022398670226877984,0.0,0.0,,0.0,0.0,0.0,0.0
TW,2019,1299,0.10002145970452016,0.12702078521939955,0.0,,0.0,0.0,0.0,0.0
ES,2018,13,0.24330643843098995,0.46153846153846156,0.0,,0.0,0.0,0.0,0.0
AE,2018,3,0.0015870917678643135,0.0,0.0,,0.0,0.0,0.0,0.0
CN,2019,172,0.10079341230526262,0.13372093023255813,0.0,,0.0,0.0,0.0,0.0
IS,2014,1,0.10099406623130165,0.0,0.0,,0.0,0.0,0.0,0.0
FI,2019,82,0.12897942524891906,0.17073170731707318,0.0,,0.0,0.0,0.0,0.0
BR,2018,14,0.22056946112176307,0.2857142857142857,0.0,,0.0,0.0,0.0,0.0
NO,2016,27,0.09501584051273364,0.2222222222222222,0.0,,0.0,0.0,0.0,0.0
BZ,2019,1,0.0938022965282773,0.0,0.0,,0.0,0.0,0.0,0.0
CO,2016,1,0.11662041751922933,0.0,0.0,,0.0,0.0,0.0,0.0
EG,2015,8,0.2509569487606521,0.25,0.0,,0.0,0.0,0.0,0.0
LT,2016,4,0.010417562219752638,0.0,0.0,,0.0,0.0,0.0,0.0
SI,2018,2,0.0008441924446057358,0.0,0.0,,0.0,0.0,0.0,0.0
SE,1997,868,0.1450353697641373,0.19470046082949308,0.0,,0.0,0.0,0.0,0.0
DE,1995,2581,0.18001515993560466,0.26346377373111196,0.0003874467260751647,,0.0,0.0,0.0,0.0
IT,1996,268,0.07555275020471532,0.1044776119402985,0.0,,0.0,0.0,0.0,0.0
IN,1997,8,0.0038098879810485203,0.0,0.0,,0.0,0.0,0.0,0.0
BR,1997,22,0.32384224528192024,0.4090909090909091,0.0,,0.0,0.0,0.0,0.0
ID,1996,3,0.009591412999966771,0.0,0.0,,0.0,0.0,0.0,0.0
DK,1995,154,0.0401673816187152,0.045454545454545456,0.0,,0.0,0.0,0.0,0.0
DK,1999,95,0.05508745856541127,0.10526315789473684,0.0,,0.0,0.0,0.0,0.0
NO,1998,25,0.09952333617681783,0.28,0.0,,0.0,0.0,0.0,0.0
ZA,1998,3,0.07802526139122251,0.0,0.0,,0.0,0.0,0.0,0.0
BB,1998,46,0.03968427634941344,0.06521739130434782,0.0,,0.0,0.0,0.0,0.0
ES,1997,16,0.14103421975215494,0.1875,0.0,,0.0,0.0,0.0,0.0
KY,1997,2,0.0007090462212678311,0.0,0.0,,0.0,0.0,0.0,0.0
RU,1996,5,0.1355162392424472,0.2,0.0,,0.0,0.0,0.0,0.0
VE,1999,1,0.03305162274713659,0.0,0.0,,0.0,0.0,0.0,0.0
AT,1999,24,0.11352589143020042,0.20833333333333334,0.0,,0.0,0.0,0.0,0.0
LU,1999,8,0.007542022893118089,0.0,0.0,,0.0,0.0,0.0,0.0
AT,1995,6,0.0492066765293146,0.16666666666666666,0.0,,0.0,0.0,0.0,0.0
DK,2000,72,0.2137419804339739,0.2638888888888889,0.0,,0.0,0.0,0.0,0.0
GB,1984,377,0.17071815969786824,0.22015915119363394,0.0,,0.0,0.0,0.0,0.0
ES,1981,1,0.9974522246961012,1.0,0.0,,0.0,0.0,0.0,0.0
IT,1985,85,0.289520793462214,0.4,0.0,,0.0,0.0,0.0,0.0
SS,1985,65,0.28655149679169906,0.4153846153846154,0.0,,0.0,0.0,0.0,0.0
FI,1984,28,0.40087762384321285,0.42857142857142855,0.0,,0.0,0.0,0.0,0.0
CA,2020,20,0.17999407509556606,0.25,0.0,,0.0,0.0,0.0,0.0
TH,2012,1,0.024440608071820517,0.0,0.0,,0.0,0.0,0.0,0.0
FI,1977,23,0.17053818164392065,0.2608695652173913,0.0,,0.0,0.0,0.0,0.0
NL,1974,55,0.1962457886366289,0.2727272727272727,0.0,,0.0,0.0,0.0,0.0
RU,2004,2,0.06864269324968064,0.0,0.0,,0.0,0.0,0.0,0.0
VN,2009,1,0.9975083765285385,1.0,0.0,,0.0,0.0,0.0,0.0
AT,2000,29,0.07368639903856865,0.10344827586206896,0.0,,0.0,0.0,0.0,0.0
CR,2017,1,0.04246134738030676,0.0,0.0,,0.0,0.0,0.0,0.0
SA,2016,3,0.7054326401987501,1.0,0.0,,0.0,0.0,0.0,0.0
MC,2016,2,0.006132386615410274,0.0,0.0,,0.0,0.0,0.0,0.0
FI,1986,27,0.34058812945684624,0.4074074074074074,0.0,,0.0,0.0,0.0,0.0
TR,2008,5,0.2826568502475667,0.4,0.0,,0.0,0.0,0.0,0.0
CL,2012,3,0.003529125222958674,0.0,0.0,,0.0,0.0,0.0,0.0
BG,2012,2,0.0029203752561079563,0.0,0.0,,0.0,0.0,0.0,0.0
CM,2008,4,0.17186029380902942,0.25,0.0,,0.0,0.0,0.0,0.0
IE,2001,18,0.18646630626159022,0.2222222222222222,0.0,,0.0,0.0,0.0,0.0
LU,2000,6,0.10576350444708404,0.16666666666666666,0.0,,0.0,0.0,0.0,0.0
NZ,2003,3,0.38874384324999295,0.6666666666666666,0.0,,0.0,0.0,0.0,0.0
NZ,2001,10,0.11080914264767887,0.2,0.0,,0.0,0.0,0.0,0.0
PT,2002,1,0.0009143926328666635,0.0,0.0,,0.0,0.0,0.0,0.0
NO,1994,11,0.24228298790122071,0.45454545454545453,0.0,,0.0,0.0,0.0,0.0
ZA,2005,1,0.0012141407764634513,0.0,0.0,,0.0,0.0,0.0,0.0
BE,1985,8,0.07083774615998695,0.25,0.0,,0.0,0.0,0.0,0.0
MY,1984,4,0.4103721718229846,0.75,0.0,,0.0,0.0,0.0,0.0
RU,2014,4,0.03584002832685931,0.0,0.0,,0.0,0.0,0.0,0.0
NG,2014,1,0.027410493225312697,0.0,0.0,,0.0,0.0,0.0,0.0
VG,1997,2,0.008998214803462905,0.0,0.0,,0.0,0.0,0.0,0.0
US,1952,4,0.38782131253664687,0.75,0.25,,0.0,0.0,0.0,0.0
TW,1977,1,0.003921607748815007,0.0,1.0,,0.0,0.0,0.0,0.0
HU,2000,1,0.006159561831165511,0.0,0.0,,0.0,0.0,0.0,0.0
BG,2002,1,0.11515685761574963,0.0,0.0,,0.0,0.0,0.0,0.0
MY,2002,1,0.0021624969458688727,0.0,0.0,,0.0,0.0,0.0,0.0
KR,1994,14,0.13668636115491611,0.2857142857142857,0.0,,0.0,0.0,0.0,0.0
PA,1994,1,0.07462811520378225,0.0,0.0,,0.0,0.0,0.0,0.0
LI,1983,2,0.035164972085756356,0.0,0.0,,0.0,0.0,0.0,0.0
ID,1985,1,0.0013099928614893682,0.0,0.0,,0.0,0.0,0.0,0.0
CN,1986,2,0.011019852001588552,0.0,0.0,,0.0,0.0,0.0,0.0
MY,1986,2,0.4415686887183515,0.5,0.0,,0.0,0.0,0.0,0.0
CH,1988,93,0.3115023934242915,0.40860215053763443,0.0,,0.0,0.0,0.0,0.0
BS,1986,1,0.030342482817029476,0.0,0.0,,0.0,0.0,0.0,0.0
LU,1987,1,0.005020544717802271,0.0,0.0,,0.0,0.0,0.0,0.0
AT,1987,5,0.21268586567641887,0.2,0.0,,0.0,0.0,0.0,0.0
DK,1987,5,0.31755603428731294,0.6,0.0,,0.0,0.0,0.0,0.0
KR,1989,4,0.021361235095157936,0.0,0.0,,0.0,0.0,0.0,0.0
IE,1988,4,0.12328842867602313,0.25,0.0,,0.0,0.0,0.0,0.0
KP,2012,1,0.8680356431868407,1.0,0.0,,0.0,0.0,0.0,0.0
SK,2012,1,0.04739360148907423,0.0,0.0,,0.0,0.0,0.0,0.0
SA,2009,1,0.8734891237190724,1.0,0.0,,0.0,0.0,0.0,0.0
